gene1,gene2,corr
PPP1R35,AAK1,0.6088469410975472
PPP1R35,PMF1,0.6729372294149836
PPP1R35,OGFR,0.6403763502025672
PPP1R35,POLRMT,0.6604761888376824
PPP1R35,CCDC124,0.6811726920759728
PPP1R35,SRRT,0.7257722043918976
PPP1R35,TMA7,0.6252024005079485
PPP1R35,PRPF31,0.6372671165650564
PPP1R35,MAP3K2,0.6249452381757409
PPP1R35,NR2F6,0.6435868994854153
PPP1R35,TAZ,0.6651239621968277
PPP1R35,INAFM1,0.6332227309547186
PPP1R35,DYNC1LI2,0.673397411342186
PPP1R35,THOP1,0.614235542784452
PPP1R35,PHPT1,0.6130021543357681
PPP1R35,UQCC2,0.6445836921854657
PPP1R35,CEP131,0.6003987967054276
PPP1R35,GPATCH2L,0.6125757419945089
PPP1R35,TRPT1,0.6265456090091166
PPP1R35,CTBP1,0.6141777807653644
PPP1R35,PHF3,0.6212766570501977
PPP1R35,MXD3,0.6744370473854497
PPP1R35,MAD1L1,0.6202113227363361
PPP1R35,ECI1,0.6404809171602958
PPP1R35,FOXN3,0.6021188420411399
PPP1R35,NDUFS8,0.6561461075946368
PPP1R35,FKBP2,0.63540626392868
PPP1R35,EPC2,0.6407880929757337
PPP1R35,CAPN10,0.6270591147616078
PPP1R35,PPP4C,0.6607715277019593
PPP1R35,EVI5,0.6025374940638261
PPP1R35,SIRT7,0.639916121424626
PPP1R35,RNF126,0.6897129468374734
PPP1R35,FAM50A,0.6606947386975761
PPP1R35,WRAP73,0.6100905214655545
PPP1R35,ZNF106,0.6957226375463634
PPP1R35,HERC1,0.6328637590791041
PPP1R35,TMEM245,0.6348559244511089
PPP1R35,ANKFY1,0.6819513579300566
PPP1R35,VPS13D,0.6145535254101181
PPP1R35,EXOSC4,0.653509743089556
PPP1R35,TBC1D5,0.6059387232333309
PPP1R35,NAA10,0.6973950531976282
PPP1R35,MRPL28,0.6749744222900504
PPP1R35,SAMD1,0.6349291753396245
PPP1R35,BRICD5,0.6129487938995924
PPP1R35,SNRPB,0.6433762002900378
PPP1R35,NFAT5,0.6984893382896223
PPP1R35,BUD31,0.6603359181198867
PPP1R35,ZNF148,0.6281298795092669
PPP1R35,SLC25A39,0.6486498702650377
PPP1R35,TIMM17B,0.7071328325671751
PPP1R35,NOXA1,0.6374623852605822
PPP1R35,NAA38,0.6540232057719153
PPP1R35,ARL6IP4,0.6696905115636396
PPP1R35,ZNF414,0.6642031032896492
PPP1R35,PFDN6,0.6621268196538402
PPP1R35,DDX56,0.6105141384860071
PPP1R35,CHD9,0.6549295570031584
PPP1R35,ZRANB1,0.6479651406637637
PPP1R35,NFATC3,0.6508209413136782
PPP1R35,DRAP1,0.6989728313625759
PPP1R35,TPRA1,0.6314193988593869
PPP1R35,ZFAND2B,0.6095860656073833
PPP1R35,SCAF11,0.7092603826486016
PPP1R35,GCC2,0.6150035599354746
PPP1R35,TRMT112,0.6463373385835812
PPP1R35,TRAPPC6A,0.6574377360393242
PPP1R35,KIFC2,0.6185078372514617
PPP1R35,PJA2,0.6632452067388872
PPP1R35,MEPCE,0.6264916414737799
PPP1R35,MYDGF,0.6134042766929596
PPP1R35,SLC2A4RG,0.6461293207880376
PPP1R35,UFSP1,0.7062375170672127
PPP1R35,FKBP8,0.6015517108874889
PPP1R35,KLHL17,0.6368848266184484
PPP1R35,PTGES2,0.6647174819904392
PPP1R35,SDF2L1,0.6377328581312793
PPP1R35,TMEM160,0.6802317525087638
PPP1R35,OSBPL11,0.6262661973480065
PPP1R35,MRPL14,0.6210476007971267
PPP1R35,SLC35A5,0.6039241772337641
PPP1R35,UBXN7,0.6245763585743612
PPP1R35,COMTD1,0.7378260085685668
PPP1R35,POLR2H,0.6293237686418667
PPP1R35,MLST8,0.6216264754082035
PPP1R35,MYPOP,0.6296498946699216
PPP1R35,SETX,0.7061525939490342
PPP1R35,SCAF1,0.6238920687977353
PPP1R35,SDHAF1,0.6648628148033031
PPP1R35,ITCH,0.6029901640198774
PPP1R35,PPDPF,0.6625639135739715
PPP1R35,CCDC12,0.7123711010774875
PPP1R35,MIIP,0.6947988074829657
PPP1R35,POP7,0.8122778527255613
PPP1R35,PIN1,0.602922737865887
PPP1R35,HMG20A,0.6210903815036342
PPP1R35,LEMD2,0.6123415263947709
PPP1R35,SCAND1,0.7149480797664667
PPP1R35,LRWD1,0.7727532300717833
PPP1R35,DMXL1,0.6516728947706338
PPP1R35,ZNF775,0.6274599605922906
PPP1R35,TRAF2,0.6496347969513137
PPP1R35,BRMS1,0.6564231921984387
PPP1R35,ELOF1,0.6369232059625631
PPP1R35,WDR7,0.6240029113650761
PPP1R35,WASH6P,0.6188977507395396
PPP1R35,BAD,0.6398644237565299
PPP1R35,MPG,0.6462413007335042
PPP1R35,DNAJC4,0.6243899501389618
PPP1R35,NDUFB2,0.634512517812305
PPP1R35,MOSPD3,0.7882417794746164
PPP1R35,SHPRH,0.7096021885574488
PPP1R35,ZNF81,0.6169753597209374
PPP1R35,ZNF787,0.6768825693108933
PPP1R35,DECR2,0.6182843860594123
PPP1R35,C1orf35,0.7688007066536688
PPP1R35,NBEAL1,0.6931545352856642
PPP1R35,ZNF805,0.610004520667586
PPP1R35,TTC37,0.6447349663405401
PPP1R35,SP1,0.6065536262847516
PPP1R35,RABL6,0.6093666088103876
PPP1R35,HIPK3,0.6334662602686505
PPP1R35,TELO2,0.7042969078442919
PPP1R35,R3HDM4,0.6657777684196358
PPP1R35,PPOX,0.6307116676106149
PPP1R35,LYPLA2,0.6094235463598222
PPP1R35,RHPN1,0.6593169323997664
PPP1R35,RECQL,0.6439208053408972
PPP1R35,ZNF598,0.6176993257580601
PPP1R35,ATP6V1F,0.6702679097564932
PPP1R35,MZT2B,0.7187571115180768
PPP1R35,NR2C2AP,0.6345386541569774
PPP1R35,PQBP1,0.6478242534695251
PPP1R35,CUTA,0.6670375801067391
PPP1R35,MORC3,0.6401450357555276
PPP1R35,KLHL20,0.6163936790905541
PPP1R35,CNPY2,0.6073155237193045
PPP1R35,TRIP12,0.6736890472905335
PPP1R35,SAC3D1,0.6681440372789769
PPP1R35,KIDINS220,0.660496080232604
PPP1R35,EEA1,0.6951734792132055
PPP1R35,TRMT61A,0.6319194685858045
PPP1R35,ZNF593,0.7076456036528957
PPP1R35,KLHL11,0.6212066537284785
PPP1R35,SLK,0.6184630795971493
PPP1R35,TMEM238,0.6564675993986174
PPP1R35,ASH1L,0.6101822378164212
PPP1R35,DVL1,0.6093458968073673
PPP1R35,TCEA2,0.6394407501159406
PPP1R35,PRR7,0.6114531044022478
PPP1R35,ARF5,0.7741039380836103
PPP1R35,CDK5,0.6698546817622266
PPP1R35,DAZAP1,0.6410929879597016
PPP1R35,FAM3A,0.7144565864611168
PPP1R35,TRMT1,0.6444628656539434
PPP1R35,PEX16,0.6893940220709381
PPP1R35,ANKRD13D,0.6527361766975392
PPP1R35,HDAC10,0.6520141742506682
PPP1R35,CPSF4,0.6758638851134551
PPP1R35,RFX7,0.6023393250038569
PPP1R35,LAMTOR4,0.7793730446396929
PPP1R35,BANF1,0.6184911936982088
PPP1R35,DPP7,0.6227107600687303
PPP1R35,RC3H2,0.6082332014548653
PPP1R35,RPS19BP1,0.651432332212874
PPP1R35,GFER,0.6222345297467617
PPP1R35,TRAF6,0.6374260522222767
PPP1R35,RFXANK,0.6958510973738538
PPP1R35,GIT2,0.6811159831647291
PPP1R35,TNPO1,0.6367302960849209
PPP1R35,SNRPA,0.631096259027074
PPP1R35,NME3,0.7027507511833464
PPP1R35,NDUFA13,0.6954389626663777
PPP1R35,PTCD1,0.7757033221024593
PPP1R35,RBM42,0.6911140922994365
PPP1R35,RNF113A,0.6160084058016843
PPP1R35,COPS6,0.7617567715073211
PPP1R35,ARFRP1,0.6034732432481932
PPP1R35,TMEM259,0.6222729857294536
PPP1R35,CNOT1,0.6240373624544563
PPP1R35,DCP1A,0.6110710642571737
PPP1R35,STXBP2,0.6091094910906584
PPP1R35,RAB24,0.6329919833635553
PPP1R35,FBXL15,0.6651314212697725
PPP1R35,MRPL41,0.6916730746327017
PPP1R35,PHC3,0.6549261500597535
PPP1R35,EPN1,0.6144895662119301
PPP1R35,WDR83,0.6414310309200444
PPP1R35,ZNF444,0.6003408107714912
PPP1R35,TMEM134,0.655889229959426
PPP1R35,ZNF221,0.6045617127145524
PPP1R35,HSPBP1,0.6954962780605526
PPP1R35,LIN7B,0.6182706214037871
PPP1R35,POLR2J,0.8237587719820938
PPP1R35,TRAPPC10,0.6420415926447215
PPP1R35,JOSD2,0.6447455568842752
PPP1R35,PPAN,0.6503109075658369
PPP1R35,NDUFB11,0.6667825550574704
PPP1R35,PDZD8,0.6320398293859627
PPP1R35,PNKP,0.652760372302555
PPP1R35,HSD17B10,0.6279384600910881
PPP1R35,UBE4A,0.6715580925055877
PPP1R35,BABAM1,0.6154138991093736
PPP1R35,NDUFA11,0.7259010451915447
PPP1R35,DENND4A,0.6132186217882656
PPP1R35,FAM98C,0.6378694309663494
PPP1R35,ZBED6,0.6647986358891924
PPP1R35,ANKS3,0.6479498736162679
PPP1R35,SYNJ1,0.6204030349181942
PPP1R35,TAF10,0.6433702498468566
PPP1R35,PIDD1,0.6557342313694087
PPP1R35,OXLD1,0.7132352427357163
PPP1R35,TAOK1,0.6244233553514398
PPP1R35,BMPR2,0.6732317625285238
PPP1R35,NDUFA3,0.6232835284357267
PPP1R35,ZFR,0.6235761047006414
PPP1R35,PTOV1,0.6340216002596629
PPP1R35,ZBTB38,0.6812647651275671
PPP1R35,ALKBH7,0.6466263748360639
PPP1R35,ZNF699,0.6981075806572594
PPP1R35,GIPC1,0.6594959063305595
PPP1R35,ZNHIT1,0.8132523805674722
PPP1R35,INO80B,0.6747473593943326
PPP1R35,ARRDC1-AS1,0.6143034284934981
PPP1R35,ZNF579,0.6504192577405143
PPP1R35,RABAC1,0.6316507566850424
PPP1R35,ROCK1,0.7019740811660182
PPP1R35,REV3L,0.6801695372361193
PPP1R35,USP37,0.6704827728350926
PPP1R35,ZNF428,0.6744424081470155
PPP1R35,PABPN1,0.6241906621607862
PPP1R35,MED25,0.6155810143026578
PPP1R35,SHARPIN,0.6205901675498202
PPP1R35,ROMO1,0.6732159099671795
PPP1R35,SAMD10,0.6516384460411855
PPP1R35,NFKBIL1,0.6272998340639928
PPP1R35,SETD7,0.6394460257997139
PPP1R35,MPND,0.6316156579635589
PPP1R35,UBR1,0.6202059922906756
PPP1R35,AZI2,0.6242580778881346
PPP1R35,USP34,0.7489844203296562
PPP1R35,ZYG11B,0.6646872486538133
PPP1R35,CHTF18,0.6976025297470811
PPP1R35,FBXL6,0.6335891278814766
PPP1R35,CHM,0.6313442721131429
PPP1R35,THAP4,0.6038127292952545
PPP1R35,WDFY3,0.6281691169090837
PPP1R35,OAZ1,0.6013067192264799
PPP1R35,LSM4,0.6801906886566566
PPP1R35,NIPBL,0.6590798361144146
PPP1R35,PAFAH1B3,0.6134899403097716
PPP1R35,RUVBL2,0.6108293677456124
PPP1R35,PDAP1,0.7503549575324805
PPP1R35,C9orf16,0.6626483165475381
PPP1R35,MYCBP2,0.6784514258929788
PPP1R35,TBRG4,0.600761742473219
PPP1R35,RPS15,0.6348877277318055
PPP1R35,AKAP11,0.6739599724364587
PPP1R35,ITPA,0.6522495075531332
PPP1R35,PRDX5,0.6139252176831663
PPP1R35,PTAR1,0.6305925942222788
PPP1R35,NPAT,0.628659982711525
PPP1R35,CAPN15,0.6328388221212098
PPP1R35,MOGS,0.6052487431090401
PPP1R35,CCDC130,0.6171482347482046
PPP1R35,SGTA,0.613137243303505
PPP1R35,PIKFYVE,0.6931322505008467
PPP1R35,TSC22D4,0.7293483597539817
PPP1R35,ZNF770,0.6912625965761515
PPP1R35,MACROD1,0.6158648318256142
PPP1R35,PMVK,0.6246808314807949
PPP1R35,HCFC2,0.6763171089121618
PPP1R35,NSUN5,0.7630507100470794
PPP1R35,SIVA1,0.6460340894141737
PPP1R35,PET100,0.6533958317759103
PPP1R35,MFAP3,0.7304251377742348
PPP1R35,PLEKHM3,0.6820503775895889
PPP1R35,TIMM44,0.6142020635966253
PPP1R35,BCL7C,0.7024134113720966
PPP1R35,CHCHD1,0.6284361943040077
PPP1R35,NMRAL1,0.6880369052618147
PPP1R35,EDF1,0.6884445116943279
PPP1R35,ZNHIT2,0.6614212546308241
PPP1R35,UBE2M,0.6123531202422409
PPP1R35,DPH7,0.6249909218436197
PPP1R35,MVB12A,0.6222202524091666
PPP1R35,EXOC5,0.612761259122529
PPP1R35,XAB2,0.6069085786667865
PPP1R35,PGLS,0.6744032945031359
PPP1R35,MRPS26,0.7361850617316825
PPP1R35,MBLAC1,0.7299757016403952
PPP1R35,TSTD2,0.6370064114259896
PPP1R35,E4F1,0.6974539713682127
PPP1R35,ZNF511,0.6027632192122424
PPP1R35,AP5Z1,0.6701907174135422
PPP1R35,ISOC2,0.6311385846815063
PPP1R35,SON,0.6800584652266479
PPP1R35,ANO6,0.6441008345954827
PPP1R35,RAB11FIP2,0.6506767720148677
PPP1R35,B3GAT3,0.6884309284568859
PPP1R35,NDUFB7,0.6580022941918944
PPP1R35,SCAF8,0.602262064728072
PPP1R35,HMG20B,0.6660766000255336
PPP1R35,CCS,0.6398700083988808
PPP1R35,CNPY3,0.611434429527129
PPP1R35,TARBP2,0.6364160764969649
PPP1R35,PTPN4,0.6120186530926995
PPP1R35,CORO7,0.6110349056974085
PPP1R35,SLC39A3,0.6272880606933331
PPP1R35,SUGP1,0.6438860216829946
PPP1R35,MZT2A,0.6295788494862481
PPP1R35,PRR22,0.6249901265470584
PPP1R35,PHACTR2,0.6332225464054694
PPP1R35,DOCK9,0.6093540294665951
PPP1R35,SCX,0.6009661282398867
PPP1R35,DDX49,0.6185092146827216
PPP1R35,HIPK1,0.6502812300016555
PPP1R35,UTRN,0.6599175474426341
PPP1R35,CACTIN,0.6094915394388039
PPP1R35,AGAP3,0.6232027678192363
PPP1R35,ATG4B,0.6350732614376083
PPP1R35,USP9X,0.6471044822597211
PPP1R35,PPP1R12A,0.6301009947244434
PPP1R35,IRF2BP1,0.6256387716498241
PPP1R35,ZDHHC12,0.6433756113592828
PPP1R35,SPPL2B,0.6663882725491191
PPP1R35,JTB,0.6392774121139574
PPP1R35,MAGIX,0.6258960081574529
PPP1R35,RNF169,0.6313266455401415
PPP1R35,DPP8,0.6400797522629016
PPP1R35,TRABD,0.6550050319541665
PPP1R35,C19orf73,0.6099236057697234
PPP1R35,ZNF653,0.6677049277510424
PPP1R35,DPM3,0.7487202928634072
PPP1R35,MRPL55,0.760712596529192
PPP1R35,IRF3,0.6488415502308927
PPP1R35,TUT1,0.643257345048151
PPP1R35,WDR36,0.6532661087634036
PPP1R35,PRR14,0.6792219498245586
PPP1R35,TMUB1,0.8151839035211347
PPP1R35,THOC6,0.7183374175344548
PPP1R35,SSBP4,0.6432313888248352
PPP1R35,MRPS34,0.7046569413196062
PPP1R35,MRPS12,0.6277804553649546
PPP1R35,PUS1,0.6855521190927625
PPP1R35,ATXN1L,0.6096807209425643
PPP1R35,KRTCAP2,0.6798493971719595
PPP1R35,PIAS1,0.6158607526074321
PPP1R35,BBX,0.6206676043096807
PPP1R35,NEK1,0.6526978228689461
PPP1R35,TSR3,0.6931354907878745
PPP1R35,MRPL23,0.6618886984864859
PPP1R35,COPE,0.6822139008203487
PPP1R35,TRIM11,0.620742715299099
PPP1R35,DGCR6L,0.6151608122610785
PPP1R35,INO80E,0.64056636854353
PPP1R35,PEAK1,0.651647072592178
PPP1R35,NDUFB10,0.6177892622831285
PPP1R35,RBMS2P1,0.6109079660763141
PPP1R35,SIRT6,0.7563108808315903
PPP1R35,RABEP2,0.6590689808609899
PPP1R35,C1orf122,0.613434337793369
PPP1R35,SF3A2,0.6510489991661684
PPP1R35,RFNG,0.6668845553104511
PPP1R35,NUDT22,0.6302409548294844
PPP1R35,EMD,0.6026529075912108
PPP1R35,SPAG9,0.6051090979347457
PPP1R35,GUK1,0.7009098150783042
PPP1R35,DGUOK,0.613580871071525
PPP1R35,NUBP2,0.7301233466619377
PPP1R35,QTRT1,0.6799041634622457
PPP1R35,NT5C,0.6467741609976624
PPP1R35,DHX36,0.6015175651231279
PPP1R35,SEC24A,0.6173827537727914
PPP1R35,PFDN2,0.6246374496848119
PPP1R35,THAP7,0.6425161629660204
PPP1R35,XRN1,0.6329172410339557
PPP1R35,TBL3,0.6475930215696037
PPP1R35,PWWP2B,0.6302594543091019
PPP1R35,UBE2J2,0.6176386493548485
PPP1R35,PGP,0.6231052257510885
PPP1R35,YDJC,0.7095303493206022
PPP1R35,TIMM13,0.6793057307103856
PPP1R35,RAPH1,0.6537772939399275
PPP1R35,GNB2,0.768053280300352
PPP1R35,ARRDC1,0.6342894289015991
PPP1R35,TSEN54,0.6454307628339379
PPP1R35,COX8A,0.6129282639381108
PPP1R35,CLPP,0.6668744697765707
PPP1R35,NHSL2,0.6401018740574942
PPP1R35,ZNF692,0.6475872407816047
PPP1R35,CYHR1,0.6406876711883654
PPP1R35,RPP25L,0.6231945463888624
PPP1R35,NCLN,0.6303639161792443
PPP1R35,NAT14,0.658819035453852
PPP1R35,OTUD4,0.6282196898697795
PPP1R35,FER,0.7012030935483212
PPP1R35,AP1S1,0.6935091592429367
PPP1R35,ITGB1,0.6930394995558347
PPP1R35,UQCC3,0.7056917972012459
PPP1R35,TIGD5,0.6084164295762201
PPP1R35,POLR2I,0.6606835425859299
PPP1R35,PPP1R16A,0.6580110774634559
PPP1R35,DNPH1,0.645539536082028
PPP1R35,SERF2,0.6505689709967156
PPP1R35,UBR3,0.6740457404240647
PPP1R35,RPUSD1,0.7207062770066044
PPP1R35,RPP21,0.7001624598866543
PPP1R35,GEMIN7,0.6083500574911194
PPP1R35,KLF16,0.6613766610457266
PPP1R35,PUSL1,0.6656644641356847
PPP1R35,SSNA1,0.7280487373607705
PPP1R35,KIF2A,0.6376172333313014
PPP1R35,ZNF510,0.6422782144785477
PPP1R35,ERCC6L2,0.6796383904710314
PPP1R35,MKLN1,0.6164031178304958
PPP1R35,LYSMD3,0.6004191282095224
PPP1R35,KIAA1109,0.6634094160215354
PPP1R35,BOLA1,0.672139090654037
PPP1R35,PLEKHJ1,0.6848386192610073
PPP1R35,C19orf53,0.6579668558165084
PPP1R35,LUZP1,0.6626622588010435
PPP1R35,ALKBH4,0.7871637138817197
PPP1R35,ADCK5,0.6820452870988349
PPP1R35,TMEM161A,0.6091876830045244
PPP1R35,SEC24B,0.6121184273365695
PPP1R35,RRP9,0.6350759842533114
PPP1R35,SURF2,0.6872840975652016
PPP1R35,DENND4C,0.6895382033348444
PPP1R35,TNIP2,0.6220900464957524
PPP1R35,RIF1,0.6384978665929676
PPP1R35,BOD1L1,0.6539608614737578
PPP1R35,NR2C2,0.6106002943000477
PPP1R35,MBD3,0.6473204494664294
PPP1R35,FIS1,0.671795555055782
PPP1R35,CLASRP,0.6331099133030407
PPP1R35,POLK,0.6002501639669471
PPP1R35,ZMYND19,0.6864572194810414
PPP1R35,DXO,0.6302425915326503
PPP1R35,PIK3C2A,0.6462222466094016
PPP1R35,GADD45GIP1,0.69839223627939
PPP1R35,MIF,0.6511431267807174
PPP1R35,ZNF490,0.6182232808237451
PPP1R35,SMAD5,0.6085759621518679
PPP1R35,LSM7,0.7606776340865902
PPP1R35,ABHD11,0.6163539943602939
PPP1R35,YLPM1,0.6165641191846143
PPP1R35,ALG11,0.6066422194134394
PPP1R35,EMC9,0.6352138776687326
PPP1R35,TCP11L2,0.6976404975513739
PPP1R35,NFKBIB,0.6266605053532692
PPP1R35,PIK3R4,0.6199707630565789
PPP1R35,ACAP2,0.6722003688485002
PPP1R35,RAPGEF2,0.6640714107406895
PPP1R35,CPTP,0.6397816224867866
PPP1R35,COX5B,0.6164707147939259
PPP1R35,DPM2,0.6131735363888471
PPP1R35,SLC12A9,0.7622559521502743
PPP1R35,WDR18,0.6488962586771456
PPP1R35,VPS13C,0.6560593198841909
PPP1R35,RALY,0.6448554802545201
PPP1R35,ADRM1,0.6364311861632257
PPP1R35,C7orf50,0.7253698081658021
PPP1R35,CRYBG3,0.6794297477801365
PPP1R35,KMT2E-AS1,0.6713522664097524
PPP1R35,APAF1,0.6074817295405052
PPP1R35,ARFGAP1,0.6297760595940027
PPP1R35,SPSB2,0.6538839171028624
PPP1R35,COMMD4,0.6801625928179512
PPP1R35,NDUFS6,0.6299840911182087
PPP1R35,FLYWCH2,0.6244240067253048
PPP1R35,PAM16,0.6646952446940723
PPP1R35,MRPL12,0.6227996130541102
PPP1R35,AURKAIP1,0.7078521337672962
PPP1R35,HELZ,0.6186507069415422
PPP1R35,ZNF358,0.613933882737893
PPP1R35,BTBD7,0.6169754574322128
PPP1R35,DUS1L,0.6635675485104666
PPP1R35,DNAJC13,0.6633482893459839
MIR4447,RNU6-582P,0.6684458749226594
E2F8,MND1,0.7234693682038486
E2F8,RAD54L,0.8149762984098194
E2F8,GPIHBP1,0.6108121513242467
E2F8,EXO1,0.8339429168665488
E2F8,TMPO-AS1,0.6247274483985769
E2F8,GINS1,0.8020388079643109
E2F8,TUBA1C,0.6596199516308858
E2F8,PCNA,0.6754334238420171
E2F8,CDKN3,0.7772817346413045
E2F8,FANCB,0.657002923828544
E2F8,TBC1D31,0.6378278510035535
E2F8,TACC3,0.6907114932617728
E2F8,SKA3,0.8281045893407989
E2F8,ASF1B,0.786730729700267
E2F8,PTTG1,0.7393029534992207
E2F8,CCNA2,0.8475401195165241
E2F8,AUNIP,0.694719368911305
E2F8,KIF15,0.8389245255157564
E2F8,TROAP,0.8059333961759814
E2F8,WDR62,0.7524964522765062
E2F8,DNMT1,0.6372618093851347
E2F8,KIF20B,0.6471119433012602
E2F8,DIAPH3,0.7729816238978903
E2F8,CDK2,0.6088429103436463
E2F8,CTPS1,0.6204351792385191
E2F8,RAD54B,0.6252394618217484
E2F8,HELLS,0.7261093458115802
E2F8,TK1,0.6422523877336189
E2F8,KIF14,0.8521071428263051
E2F8,KIF11,0.8537241238282589
E2F8,RAPGEF3,0.6242256039109245
E2F8,SPC24,0.7333965113902042
E2F8,XRCC2,0.7039491449807372
E2F8,SLC27A1,0.6028044283066878
E2F8,PRC1,0.833269152994802
E2F8,TPX2,0.8613059405688972
E2F8,ESPL1,0.8488896610814657
E2F8,CDC6,0.7405666851836341
E2F8,CLSPN,0.8331659926471414
E2F8,C1orf112,0.6284936899615993
E2F8,MTBP,0.6303694218363405
E2F8,CENPF,0.838399178555229
E2F8,DSN1,0.6190992535087535
E2F8,MTFR2,0.7606814820756473
E2F8,CCNF,0.6530267564853323
E2F8,CDT1,0.6616158902569143
E2F8,KIF23,0.8505873544913215
E2F8,SPAG5,0.7827455890321972
E2F8,TRIP13,0.7690749903981486
E2F8,UHRF1,0.8066858513717664
E2F8,CEP55,0.8572650399208875
E2F8,FAM72A,0.6692605783498423
E2F8,ZNF367,0.7533826405606671
E2F8,RAD51AP1,0.8109284681891331
E2F8,STMN1,0.6317276942503679
E2F8,GPSM2,0.6556668515477276
E2F8,CCNE2,0.7402837729663111
E2F8,GINS4,0.6268412116915183
E2F8,AURKB,0.7745497234224445
E2F8,UBE2C,0.8118631382936737
E2F8,DBF4,0.7195971084176953
E2F8,WDR76,0.6756000417721421
E2F8,MELK,0.8513313797673977
E2F8,CENPO,0.7386517502015446
E2F8,CENPN,0.6838803813770022
E2F8,SAPCD2,0.6581982209118907
E2F8,AURKA,0.8304841007780076
E2F8,DEPDC1,0.8342482804019064
E2F8,GAS2L3,0.7176650092788712
E2F8,ANLN,0.8492302733734285
E2F8,PRR11,0.7820133199154742
E2F8,ZNF695,0.6211739232951214
E2F8,CDC25C,0.8042380649115575
E2F8,CCNB2,0.8277816035262686
E2F8,NEIL3,0.8201471398463599
E2F8,SMC4,0.667771072139226
E2F8,NEK2,0.8163189605440522
E2F8,TNS2,0.6521398665745156
E2F8,CENPE,0.8333651646720269
E2F8,DTL,0.8019283792269186
E2F8,SHCBP1,0.8009396709040385
E2F8,KIF18A,0.8549030715552531
E2F8,NCAPD2,0.6270905630036785
E2F8,GTSE1,0.8376667919983773
E2F8,CDCA2,0.7913762865392543
E2F8,PIF1,0.6441509775313066
E2F8,RACGAP1,0.8273589172487618
E2F8,INCENP,0.6885780897423266
E2F8,KIF18B,0.8197544215600778
E2F8,MCM10,0.8192798438454394
E2F8,ECT2,0.7715430602890582
E2F8,ARHGEF39,0.6392286852651153
E2F8,E2F7,0.7617083006345216
E2F8,OIP5,0.8078151844818895
E2F8,PLK4,0.7846219509057041
E2F8,ORC6,0.752048434259558
E2F8,RAD51,0.7975032678278751
E2F8,TUBA1B,0.6058845982273896
E2F8,TTK,0.8285692745266753
E2F8,CKAP2L,0.8887475905644994
E2F8,CHAF1B,0.6504931480947944
E2F8,MYBL2,0.7977375894327566
E2F8,NUSAP1,0.8666680359070276
E2F8,ORC1,0.7959597597452409
E2F8,IQGAP3,0.8144126067352084
E2F8,KNTC1,0.6594993296073897
E2F8,CBX7,0.6061390093109162
E2F8,CDC25A,0.7525325265697999
E2F8,MKI67,0.8669456865605326
E2F8,TICRR,0.7718619319701251
E2F8,FAM72B,0.7185480162032879
E2F8,E2F2,0.7750631954464852
E2F8,CDC45,0.7796161257263359
E2F8,KIFC1,0.8082925169585742
E2F8,DNAJC9,0.6043023939714971
E2F8,DNA2,0.6961504107658248
E2F8,CENPA,0.7939041776424901
E2F8,NCAPG2,0.7200235180609542
E2F8,CHEK1,0.6603057752795465
E2F8,ESCO2,0.8023306048948402
E2F8,POC1A,0.6564605218766133
E2F8,DEPDC1B,0.8341146231596354
E2F8,CIT,0.7802208506375959
E2F8,MCM6,0.7013495189555905
E2F8,ZWINT,0.7765081794067409
E2F8,CENPL,0.6889482647041666
E2F8,PARPBP,0.7800397168722484
E2F8,GEN1,0.6603137441581
E2F8,PLK1,0.8266941903349779
E2F8,ARHGAP11A,0.8284243317969462
E2F8,DLGAP5,0.8676087189670985
E2F8,ERCC6L,0.8211896785891007
E2F8,CENPI,0.8053775660447046
E2F8,CDCA3,0.7546212687106474
E2F8,CENPK,0.7606216414653013
E2F8,CENPM,0.6637285330280227
E2F8,NDC80,0.8119199328393424
E2F8,PKMYT1,0.7267963325824229
E2F8,FOXM1,0.8526480425565659
E2F8,WDHD1,0.7306483494881986
E2F8,CDK1,0.8039534284156243
E2F8,BORA,0.6052039148783902
E2F8,KPNA2,0.7396983726996214
E2F8,CKS2,0.688258518870339
E2F8,ZWILCH,0.7016543527750451
E2F8,CDCA5,0.8043980327124997
E2F8,LMNB1,0.8485159671213021
E2F8,CLEC3B,0.6073318928343201
E2F8,HMMR,0.8288871209459339
E2F8,EME1,0.6989268135113821
E2F8,ATAD2,0.7120182066900534
E2F8,TMPO,0.6820097637270648
E2F8,MTHFD2,0.6201678144613996
E2F8,HJURP,0.8456510988204524
E2F8,NCAPG,0.8534525822555726
E2F8,TOP2A,0.8394111676964958
E2F8,POLE2,0.6331308728305854
E2F8,DSCC1,0.6642404611591214
E2F8,CNIH2,0.6003837727221609
E2F8,TIMELESS,0.7159290756465064
E2F8,CDC20,0.7728450420180726
E2F8,BIRC5,0.7951053268702918
E2F8,MAD2L1,0.7987758102106021
E2F8,RRM2,0.8325548501685565
E2F8,KIF2C,0.8372245597690691
E2F8,RBL1,0.6265102821524506
E2F8,COX7A1,0.6189519161388618
E2F8,FAM83D,0.8374397854708181
E2F8,TCF19,0.7084202639221227
E2F8,CCNB1,0.7851003083224755
E2F8,E2F1,0.7130551234010531
E2F8,FBXO5,0.6633214165848592
E2F8,RFC3,0.6132472719922295
E2F8,CRY2,0.6093207665482606
E2F8,KIF20A,0.8566362586098962
E2F8,CDCA8,0.8268270848288786
